x,velocity_x,velocity_y,pressure
20.75,0.00481914954749,2.46426405222e-06,0.11852298161
20.85,0.00481948550414,2.2628730371e-06,0.118321538835
20.95,0.00482007724002,2.07255585185e-06,0.118120057739
21.05,0.00482033359252,1.8929239614e-06,0.117918576904
21.15,0.00482087122821,1.72370472024e-06,0.117717062688
21.25,0.00482105444822,1.56448367489e-06,0.117515555706
21.35,0.00482154587731,1.41497741444e-06,0.117314019228
21.45,0.00482166195282,1.27475464902e-06,0.117112496133
21.55,0.00482211469067,1.14353030612e-06,0.116910946474
21.65,0.0048221690946,1.02086366973e-06,0.11670941563
21.75,0.0048225902621,9.06475611175e-07,0.116507860291
21.85,0.00482258793292,7.99921907774e-07,0.116306328585
21.95,0.00482298425197,7.00935666311e-07,0.116104773674
22.05,0.00482292958434,6.09073753759e-07,0.11590324669
22.15,0.00482330738282,5.24086662871e-07,0.115701697092
22.25,0.0048232042262,4.45535779248e-07,0.115500179279
22.35,0.0048235694509,3.73193150182e-07,0.115298638816
22.45,0.00482342111446,3.06627084675e-07,0.115097133638
22.55,0.00482377935022,2.45634519041e-07,0.114895605211
22.65,0.00482358861264,1.89792193955e-07,0.114694115287
22.75,0.0048239451065,1.38924573371e-07,0.114492601006
22.85,0.0048237142294,9.26175565655e-08,0.11429112823
22.95,0.00482407391858,5.07252010695e-08,0.114089629536
23.05,0.00482380466227,1.28426140133e-08,0.113888175192
23.15,0.00482417220497,-2.11449447435e-08,0.113686692958
23.25,0.00482386584587,-5.16337010631e-08,0.113485257819
23.35,0.00482424565415,-7.87059370038e-08,0.11328379245
23.45,0.00482390300288,-1.02750262903e-07,0.113082376866
23.55,0.00482429927678,-1.23815505642e-07,0.112880928376
23.65,0.00482392069632,-1.42284159079e-07,0.112679532353
23.75,0.00482433745887,-1.58170768778e-07,0.112478100445
23.85,0.00482392288225,-1.71853602406e-07,0.112276723713
23.95,0.00482436401472,-1.83312189934e-07,0.112075307839
24.05,0.00482391296177,-1.92922813106e-07,0.111873949911
24.15,0.0048243822389,-2.00629270881e-07,0.111672549332
24.25,0.0048238938317,-2.06808415491e-07,0.111471209555
24.35,0.00482439495662,-2.1136755048e-07,0.111269823387
24.45,0.00482386793345,-2.14686949049e-07,0.111068500988
24.55,0.00482440457204,-2.16636541146e-07,0.110867128243
24.65,0.00482383729946,-2.17603151621e-07,0.110665822363
24.75,0.00482441311405,-2.17418285735e-07,0.110464461987
24.85,0.00482380359719,-2.16478728022e-07,0.110263171712
24.95,0.00482442227941,-2.14576273746e-07,0.110061822616
25.05,0.00482376817018,-2.12121357376e-07,0.109860547003
25.15,0.00482443347303,-2.08864487665e-07,0.109659208084
25.25,0.00482373207627,-2.05233736374e-07,0.109457946181
25.35,0.0048244478453,-2.00936396548e-07,0.10925661635
25.45,0.00482369612294,-1.96422485989e-07,0.10905536721
25.55,0.00482446632643,-1.91353738872e-07,0.108854045405
25.65,0.00482366089965,-1.86206781569e-07,0.108652808098
25.75,0.00482448965802,-1.80594964764e-07,0.1084514933
25.85,0.00482362680737,-1.7502658292e-07,0.108250266922
25.95,0.00482451842164,-1.69063226583e-07,0.108048958172
26.05,0.00482359408547,-1.63250366003e-07,0.107847741846
26.15,0.00482455306488,-1.57093821258e-07,0.107646438249
26.25,0.00482356283596,-1.51182258265e-07,0.107445231131
26.35,0.00482459392476,-1.44960993164e-07,0.107243931872
26.45,0.00482353304538,-1.39068492168e-07,0.107042733145
26.55,0.0048246412488,-1.3288400663e-07,0.106841437491
26.65,0.00482350460453,-1.27103076306e-07,0.106640246364
26.75,0.00482469521385,-1.21032382154e-07,0.106438953677
26.85,0.00482347732614,-1.15432574238e-07,0.106237769376
26.95,0.00482475594297,-1.09530172254e-07,0.106036479116
27.05,0.00482345096076,-1.04159844185e-07,0.105835300875
27.15,0.00482482352035,-9.84591109597e-08,0.10563401261
27.25,0.00482342521099,-9.33465568017e-08,0.105432839659
27.35,0.00482489800445,-8.78604295446e-08,0.105231553069
27.45,0.00482339974394,-8.3014252722e-08,0.105030384621
27.55,0.00482497943922,-7.77350748022e-08,0.104829099503
27.65,0.00482337420185,-7.31436682502e-08,0.104627934739
27.75,0.00482506786293,-6.80420733513e-08,0.104426651014
27.85,0.00482334821004,-6.36721223605e-08,0.104225489059
27.95,0.00482516331345,-5.86949541508e-08,0.104024206779
28.05,0.00482332138029,-5.44891272804e-08,0.103823046684
28.15,0.00482526582736,-4.95568662779e-08,0.103621766034
28.25,0.00482329330615,-4.54316933961e-08,0.103420606761
28.35,0.0048253754277,-4.04372729182e-08,0.103219328075
28.45,0.00482326354276,-3.6284556386e-08,0.103018168481
28.55,0.00482549209064,-3.10992903325e-08,0.10281689227
28.65,0.00482323155905,-2.68005179577e-08,0.102615731134
28.75,0.00482561567665,-2.13023696722e-08,0.102414458172
28.85,0.00482319664746,-1.67798772274e-08,0.102213294294
28.95,0.00482574581559,-1.09396943112e-08,0.102012025842
29.05,0.00482315779725,-6.29444284725e-09,0.101810858328
29.15,0.00482588178946,-3.83277710006e-10,0.101609596667
29.25,0.00482311365088,3.81614846292e-09,0.101408425539
29.35,0.00482602266186,8.87453376645e-09,0.101207174591
29.45,0.0048230629804,1.12431719311e-08,0.10100600134
29.55,0.00482616826153,1.37110018639e-08,0.100804766343
29.65,0.00482300627407,1.23516228611e-08,0.100603591798
29.75,0.00482632110924,1.07340812099e-08,0.100402376411
29.85,0.00482294728721,5.05355394057e-09,0.100201196392
29.95,0.00482648643822,3.46944695195e-18,0.1
